Sub.Num,Tr.Num,stimuli,age_code,correct,Months,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
30036,12,ASL,child,0,42,0.567,ASL,0.57,guess,0,0.10000000000000003,cs,0.45
30036,17,ASL,child,1,42,0.567,ASL,0.57,guess,0,0.09000000000000002,cs,0.46
30051,21,ASL,child,0,25,0.567,ASL,0.57,guess,0,0.10000000000000003,cs,0.45
30018,13,ASL,child,1,18,0.6,ASL,0.6,guess,0,0.09000000000000002,cs,0.46
30037,18,ASL,child,1,21,0.6,ASL,0.6,guess,0,0.09000000000000002,cs,0.46
30037,30,ASL,child,1,21,0.6,ASL,0.6,guess,0,0.08000000000000007,cs,0.47
30046,15,ASL,child,0,22,0.6,ASL,0.6,guess,0,0.08000000000000007,cs,0.47
30025,23,ASL,child,1,26,0.6,ASL,0.6,guess,0,0.08000000000000007,cs,0.47
30010,21,ASL,child,0,44,0.633,ASL,0.63,guess,0,0.08000000000000007,cs,0.47
30014,26,ASL,child,1,33,0.633,ASL,0.63,guess,0,0.09000000000000008,cs,0.47
30019,12,ASL,child,1,29,0.633,ASL,0.63,guess,0,0.08000000000000007,cs,0.48
30026,25,ASL,child,1,36,0.633,ASL,0.63,guess,0,0.08000000000000007,cs,0.48
30029,8,ASL,child,1,35,0.633,ASL,0.63,guess,0,0.07000000000000006,cs,0.49
30036,6,ASL,child,1,42,0.633,ASL,0.63,guess,0,0.07000000000000006,cs,0.49
30037,24,ASL,child,1,21,0.633,ASL,0.63,guess,0,0.06000000000000005,cs,0.5
30049,4,ASL,child,0,33,0.633,ASL,0.63,guess,0,0.07000000000000006,cs,0.49
30066,7,ASL,child,0,35,0.633,ASL,0.63,guess,0,0.07000000000000006,cs,0.49
30068,24,ASL,child,1,53,0.633,ASL,0.63,guess,0,0.07000000000000006,cs,0.49
30018,15,ASL,child,1,18,0.667,ASL,0.67,guess,0,0.06000000000000005,cs,0.5
30018,31,ASL,child,0,18,0.667,ASL,0.67,guess,0,0.07000000000000006,cs,0.49
30019,11,ASL,child,1,29,0.667,ASL,0.67,guess,0,0.06000000000000005,cs,0.5
30019,25,ASL,child,1,29,0.667,ASL,0.67,guess,0,0.06000000000000005,cs,0.5
30024,17,ASL,child,1,21,0.667,ASL,0.67,guess,0,0.050000000000000044,cs,0.51
30048,13,ASL,child,1,19,0.667,ASL,0.67,guess,0,0.050000000000000044,cs,0.51
30087,2,ASL,child,1,25,0.667,ASL,0.67,guess,0,0.040000000000000036,cs,0.52
30010,20,ASL,child,1,44,0.7,ASL,0.7,guess,0,0.040000000000000036,cs,0.52
30018,9,ASL,child,1,18,0.7,ASL,0.7,guess,0,0.030000000000000027,cs,0.53
30018,17,ASL,child,1,18,0.7,ASL,0.7,guess,0,0.030000000000000027,cs,0.53
30018,30,ASL,child,1,18,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30024,18,ASL,child,0,21,0.7,ASL,0.7,guess,0,0.030000000000000027,cs,0.53
30029,13,ASL,child,1,35,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30037,9,ASL,child,1,21,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30046,17,ASL,child,1,22,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30048,23,ASL,child,1,19,0.7,ASL,0.7,guess,0,0.010000000000000009,cs,0.55
30036,8,ASL,child,0,42,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30036,9,ASL,child,1,42,0.7,ASL,0.7,guess,0,0.010000000000000009,cs,0.55
30068,20,ASL,child,0,53,0.7,ASL,0.7,guess,0,0.020000000000000018,cs,0.54
30018,25,ASL,child,1,18,0.733,ASL,0.73,guess,0,0.010000000000000009,cs,0.55
30024,15,ASL,child,1,21,0.733,ASL,0.73,guess,0,0.010000000000000009,cs,0.55
30024,29,ASL,child,1,21,0.733,ASL,0.73,response,1,0,cs,0.56
30029,21,ASL,child,1,35,0.733,ASL,0.73,response,1,0,cs,0.56
30047,15,ASL,child,1,35,0.733,ASL,0.73,response,1,0.009999999999999898,cs,0.57
30010,13,ASL,child,1,44,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30018,12,ASL,child,0,18,0.767,ASL,0.77,response,1,0,cs,0.56
30018,23,ASL,child,0,18,0.767,ASL,0.77,response,1,0,cs,0.56
30018,32,ASL,child,1,18,0.767,ASL,0.77,response,1,0,cs,0.56
30019,18,ASL,child,1,29,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30019,23,ASL,child,0,29,0.767,ASL,0.77,response,1,0,cs,0.56
30019,24,ASL,child,1,29,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30019,26,ASL,child,1,29,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30029,6,ASL,child,1,35,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30029,20,ASL,child,1,35,0.767,ASL,0.77,response,1,0.019999999999999907,cs,0.58
30037,3,ASL,child,0,21,0.767,ASL,0.77,response,1,0.009999999999999898,cs,0.57
30046,20,ASL,child,1,22,0.767,ASL,0.77,response,1,0.019999999999999907,cs,0.58
30036,6,ASL,child,1,42,0.767,ASL,0.77,response,1,0.019999999999999907,cs,0.58
30017,13,ASL,child,1,35,0.767,ASL,0.77,response,1,0.020000000000000018,cs,0.59
30049,20,ASL,child,1,33,0.767,ASL,0.77,response,1,0.020000000000000018,cs,0.59
30068,6,ASL,child,0,53,0.767,ASL,0.77,response,1,0.010000000000000009,cs,0.58
30086,15,ASL,child,0,20,0.767,ASL,0.77,response,1,0.010000000000000009,cs,0.58
30015,18,ASL,child,1,21,0.8,ASL,0.8,response,1,0.010000000000000009,cs,0.58
30018,20,ASL,child,0,18,0.8,ASL,0.8,response,1,0.010000000000000009,cs,0.58
30018,22,ASL,child,1,18,0.8,ASL,0.8,response,1,0.010000000000000009,cs,0.58
30019,20,ASL,child,1,29,0.8,ASL,0.8,response,1,0.020000000000000018,cs,0.59
30019,31,ASL,child,1,29,0.8,ASL,0.8,response,1,0.020000000000000018,cs,0.59
30026,15,ASL,child,0,36,0.8,ASL,0.8,response,1,0.010000000000000009,cs,0.58
30028,4,ASL,child,1,27,0.8,ASL,0.8,response,1,0.020000000000000018,cs,0.59
30028,23,ASL,child,1,27,0.8,ASL,0.8,response,1,0.020000000000000018,cs,0.59
30048,32,ASL,child,1,19,0.8,ASL,0.8,response,1,0.030000000000000027,cs,0.6
30036,2,ASL,child,1,42,0.8,ASL,0.8,response,1,0.030000000000000027,cs,0.6
30068,35,ASL,child,1,53,0.8,ASL,0.8,response,1,0.030000000000000027,cs,0.6
30086,20,ASL,child,0,20,0.8,ASL,0.8,response,1,0.030000000000000027,cs,0.6
30010,33,ASL,child,1,44,0.833,ASL,0.83,response,1,0.030000000000000027,cs,0.6
30019,17,ASL,child,1,29,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30029,2,ASL,child,1,35,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30029,26,ASL,child,1,35,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30046,5,ASL,child,0,22,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30017,15,ASL,child,0,35,0.833,ASL,0.83,response,1,0.030000000000000027,cs,0.6
30017,23,ASL,child,1,35,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30049,23,ASL,child,1,33,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30066,24,ASL,child,0,35,0.833,ASL,0.83,response,1,0.030000000000000027,cs,0.6
30068,36,ASL,child,1,53,0.833,ASL,0.83,response,1,0.040000000000000036,cs,0.61
30010,15,ASL,child,0,44,0.867,ASL,0.87,response,1,0.030000000000000027,cs,0.6
30018,24,ASL,child,0,18,0.867,ASL,0.87,response,1,0.030000000000000027,cs,0.6
30018,34,ASL,child,1,18,0.867,ASL,0.87,response,1,0.030000000000000027,cs,0.6
30026,33,ASL,child,1,36,0.867,ASL,0.87,response,1,0.030000000000000027,cs,0.6
30029,30,ASL,child,1,35,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30029,36,ASL,child,1,35,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30037,6,ASL,child,1,21,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30048,5,ASL,child,0,19,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30047,8,ASL,child,1,35,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30066,13,ASL,child,0,35,0.867,ASL,0.87,response,1,0.040000000000000036,cs,0.61
30010,30,ASL,child,1,44,0.9,ASL,0.9,response,1,0.040000000000000036,cs,0.61
30019,7,ASL,child,1,29,0.9,ASL,0.9,response,1,0.040000000000000036,cs,0.61
30028,6,ASL,child,1,27,0.9,ASL,0.9,response,1,0.050000000000000044,cs,0.62
30036,8,ASL,child,0,42,0.9,ASL,0.9,response,1,0.040000000000000036,cs,0.61
30037,2,ASL,child,1,21,0.9,ASL,0.9,response,1,0.050000000000000044,cs,0.62
30036,7,ASL,child,1,42,0.9,ASL,0.9,response,1,0.050000000000000044,cs,0.62
30013,23,ASL,child,1,31,0.9,ASL,0.9,response,1,0.050000000000000044,cs,0.62
30017,3,ASL,child,1,35,0.9,ASL,0.9,response,1,0.06000000000000005,cs,0.63
30017,17,ASL,child,1,35,0.9,ASL,0.9,response,1,0.06000000000000005,cs,0.63
30052,15,ASL,child,1,28,0.9,ASL,0.9,response,1,0.06000000000000005,cs,0.63
30068,32,ASL,child,0,53,0.9,ASL,0.9,response,1,0.06000000000000005,cs,0.63
30010,8,ASL,child,0,44,0.933,ASL,0.93,response,1,0.050000000000000044,cs,0.62
30010,24,ASL,child,1,44,0.933,ASL,0.93,response,1,0.06000000000000005,cs,0.63
30019,5,ASL,child,1,29,0.933,ASL,0.93,response,1,0.06000000000000005,cs,0.63
30019,6,ASL,child,1,29,0.933,ASL,0.93,response,1,0.06000000000000005,cs,0.63
30019,14,ASL,child,1,29,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30026,13,ASL,child,1,36,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30026,14,ASL,child,1,36,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30037,16,ASL,child,1,21,0.933,ASL,0.93,response,1,0.08000000000000007,cs,0.65
30017,2,ASL,child,1,35,0.933,ASL,0.93,response,1,0.08000000000000007,cs,0.65
30017,8,ASL,child,0,35,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30052,31,ASL,child,0,28,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30068,2,ASL,child,1,53,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30085,5,ASL,child,0,19,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30085,18,ASL,child,1,19,0.933,ASL,0.93,response,1,0.07000000000000006,cs,0.64
30010,5,ASL,child,1,44,0.967,ASL,0.97,response,1,0.07000000000000006,cs,0.64
30018,5,ASL,child,0,18,0.967,ASL,0.97,response,1,0.07000000000000006,cs,0.64
30018,18,ASL,child,1,18,0.967,ASL,0.97,response,1,0.07000000000000006,cs,0.64
30019,30,ASL,child,1,29,0.967,ASL,0.97,response,1,0.07000000000000006,cs,0.64
30024,27,ASL,child,1,21,0.967,ASL,0.97,response,1,0.08000000000000007,cs,0.65
30036,7,ASL,child,1,42,0.967,ASL,0.97,response,1,0.08000000000000007,cs,0.65
30052,6,ASL,child,1,28,0.967,ASL,0.97,response,1,0.08000000000000007,cs,0.65
30052,9,ASL,child,1,28,0.967,ASL,0.97,response,1,0.09000000000000008,cs,0.66
30052,27,ASL,child,0,28,0.967,ASL,0.97,response,1,0.08000000000000007,cs,0.65
30068,23,ASL,child,1,53,0.967,ASL,0.97,response,1,0.08000000000000007,cs,0.65
30010,3,ASL,child,1,44,1,ASL,1,response,1,0.09000000000000008,cs,0.66
30010,6,ASL,child,1,44,1,ASL,1,response,1,0.09000000000000008,cs,0.66
30018,6,ASL,child,0,18,1,ASL,1,response,1,0.08000000000000007,cs,0.65
30018,33,ASL,child,0,18,1,ASL,1,response,1,0.08000000000000007,cs,0.65
30029,16,ASL,child,0,35,1,ASL,1,response,1,0.07000000000000006,cs,0.64
30036,3,ASL,child,1,42,1,ASL,1,response,1,0.08000000000000007,cs,0.65
30013,36,ASL,child,1,31,1,ASL,1,response,1,0.08000000000000007,cs,0.65
30025,26,ASL,child,1,26,1,ASL,1,response,1,0.08000000000000007,cs,0.65
30047,4,ASL,child,1,35,1,ASL,1,response,1,0.09000000000000008,cs,0.66
30052,12,ASL,child,1,28,1,ASL,1,response,1,0.09000000000000008,cs,0.66
30066,17,ASL,child,1,35,1,ASL,1,response,1,0.09000000000000008,cs,0.66
30068,27,ASL,child,1,53,1,ASL,1,response,1,0.10000000000000009,cs,0.67
30085,13,ASL,child,1,19,1,ASL,1,response,1,0.10000000000000009,cs,0.67
30014,25,ASL,child,1,33,1.033,ASL,1.03,response,1,0.10000000000000009,cs,0.67
30018,14,ASL,child,1,18,1.033,ASL,1.03,response,1,0.1100000000000001,cs,0.68
30018,29,ASL,child,1,18,1.033,ASL,1.03,response,1,0.1100000000000001,cs,0.68
30026,18,ASL,child,1,36,1.033,ASL,1.03,response,1,0.1100000000000001,cs,0.68
30029,25,ASL,child,1,35,1.033,ASL,1.03,response,1,0.12,cs,0.69
30017,4,ASL,child,1,35,1.033,ASL,1.03,response,1,0.12,cs,0.69
30017,11,ASL,child,1,35,1.033,ASL,1.03,response,1,0.12,cs,0.69
30017,33,ASL,child,1,35,1.033,ASL,1.03,response,1,0.12,cs,0.69
30025,27,ASL,child,1,26,1.033,ASL,1.03,response,1,0.13,cs,0.7
30049,13,ASL,child,1,33,1.033,ASL,1.03,response,1,0.13,cs,0.7
30049,22,ASL,child,1,33,1.033,ASL,1.03,response,1,0.13,cs,0.7
30066,35,ASL,child,1,35,1.033,ASL,1.03,response,1,0.14,cs,0.71
30068,22,ASL,child,1,53,1.033,ASL,1.03,response,1,0.14,cs,0.71
30068,30,ASL,child,1,53,1.033,ASL,1.03,response,1,0.14,cs,0.71
30018,7,ASL,child,0,18,1.067,ASL,1.07,response,1,0.14,cs,0.71
30024,14,ASL,child,1,21,1.067,ASL,1.07,response,1,0.14,cs,0.71
30026,16,ASL,child,1,36,1.067,ASL,1.07,response,1,0.14,cs,0.71
30029,9,ASL,child,1,35,1.067,ASL,1.07,response,1,0.14,cs,0.71
30038,12,ASL,child,1,16,1.067,ASL,1.07,response,1,0.15000000000000002,cs,0.72
30046,16,ASL,child,1,22,1.067,ASL,1.07,response,1,0.15000000000000002,cs,0.72
30048,4,ASL,child,1,19,1.067,ASL,1.07,response,1,0.15000000000000002,cs,0.72
30049,18,ASL,child,1,33,1.067,ASL,1.07,response,1,0.16000000000000003,cs,0.73
30066,11,ASL,child,1,35,1.067,ASL,1.07,response,1,0.16000000000000003,cs,0.73
30068,11,ASL,child,1,53,1.067,ASL,1.07,response,1,0.16000000000000003,cs,0.73
30068,21,ASL,child,1,53,1.067,ASL,1.07,response,1,0.16000000000000003,cs,0.73
30019,27,ASL,child,0,29,1.1,ASL,1.1,response,1,0.16000000000000003,cs,0.73
30024,20,ASL,child,1,21,1.1,ASL,1.1,response,1,0.16000000000000003,cs,0.73
30026,9,ASL,child,0,36,1.1,ASL,1.1,response,1,0.15000000000000002,cs,0.72
30026,11,ASL,child,1,36,1.1,ASL,1.1,response,1,0.15000000000000002,cs,0.72
30048,2,ASL,child,1,19,1.1,ASL,1.1,response,1,0.16000000000000003,cs,0.73
30048,11,ASL,child,1,19,1.1,ASL,1.1,response,1,0.16000000000000003,cs,0.73
30048,21,ASL,child,1,19,1.1,ASL,1.1,response,1,0.16000000000000003,cs,0.73
30066,31,ASL,child,1,35,1.1,ASL,1.1,response,1,0.17000000000000004,cs,0.74
30087,5,ASL,child,1,25,1.1,ASL,1.1,response,1,0.17000000000000004,cs,0.74
30010,2,ASL,child,1,44,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30010,7,ASL,child,1,44,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30010,31,ASL,child,0,44,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30015,32,ASL,child,1,21,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30018,2,ASL,child,0,18,1.133,ASL,1.13,response,1,0.16000000000000003,cs,0.73
30018,21,ASL,child,0,18,1.133,ASL,1.13,response,1,0.15000000000000002,cs,0.72
30026,3,ASL,child,1,36,1.133,ASL,1.13,response,1,0.16000000000000003,cs,0.73
30026,7,ASL,child,1,36,1.133,ASL,1.13,response,1,0.16000000000000003,cs,0.73
30028,8,ASL,child,1,27,1.133,ASL,1.13,response,1,0.16000000000000003,cs,0.73
30028,18,ASL,child,1,27,1.133,ASL,1.13,response,1,0.16000000000000003,cs,0.73
30029,17,ASL,child,1,35,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30029,18,ASL,child,1,35,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30048,24,ASL,child,1,19,1.133,ASL,1.13,response,1,0.17000000000000004,cs,0.74
30017,6,ASL,child,1,35,1.133,ASL,1.13,response,1,0.18000000000000005,cs,0.75
30049,32,ASL,child,1,33,1.133,ASL,1.13,response,1,0.18000000000000005,cs,0.75
30052,4,ASL,child,1,28,1.133,ASL,1.13,response,1,0.18000000000000005,cs,0.75
30066,34,ASL,child,1,35,1.133,ASL,1.13,response,1,0.18000000000000005,cs,0.75
30014,7,ASL,child,1,33,1.167,ASL,1.17,response,1,0.19000000000000006,cs,0.76
30019,16,ASL,child,0,29,1.167,ASL,1.17,response,1,0.18000000000000005,cs,0.75
30024,16,ASL,child,0,21,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30029,24,ASL,child,1,35,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30036,3,ASL,child,1,42,1.167,ASL,1.17,response,1,0.18000000000000005,cs,0.75
30037,7,ASL,child,0,21,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30037,20,ASL,child,1,21,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30048,7,ASL,child,0,19,1.167,ASL,1.17,response,1,0.16000000000000003,cs,0.73
30013,32,ASL,child,1,31,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30052,11,ASL,child,1,28,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30066,32,ASL,child,1,35,1.167,ASL,1.17,response,1,0.17000000000000004,cs,0.74
30010,16,ASL,child,1,44,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30014,20,ASL,child,1,33,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30015,9,ASL,child,0,21,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30018,27,ASL,child,1,18,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30019,35,ASL,child,0,29,1.2,ASL,1.2,response,1,0.16000000000000003,cs,0.73
30024,6,ASL,child,1,21,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30024,33,ASL,child,1,21,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30028,9,ASL,child,0,27,1.2,ASL,1.2,response,1,0.16000000000000003,cs,0.73
30029,12,ASL,child,1,35,1.2,ASL,1.2,response,1,0.16000000000000003,cs,0.73
30013,12,ASL,child,1,31,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30025,15,ASL,child,1,26,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30047,7,ASL,child,1,35,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30047,14,ASL,child,1,35,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30049,12,ASL,child,1,33,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30049,30,ASL,child,1,33,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30051,23,ASL,child,0,25,1.2,ASL,1.2,response,1,0.17000000000000004,cs,0.74
30052,7,ASL,child,1,28,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30068,29,ASL,child,1,53,1.2,ASL,1.2,response,1,0.18000000000000005,cs,0.75
30018,16,ASL,child,0,18,1.233,ASL,1.23,response,1,0.17000000000000004,cs,0.74
30019,3,ASL,child,1,29,1.233,ASL,1.23,response,1,0.17000000000000004,cs,0.74
30026,8,ASL,child,1,36,1.233,ASL,1.23,response,1,0.18000000000000005,cs,0.75
30029,29,ASL,child,0,35,1.233,ASL,1.23,response,1,0.17000000000000004,cs,0.74
30038,11,ASL,child,1,16,1.233,ASL,1.23,response,1,0.17000000000000004,cs,0.74
30046,7,ASL,child,1,22,1.233,ASL,1.23,response,1,0.17000000000000004,cs,0.74
30048,6,ASL,child,1,19,1.233,ASL,1.23,response,1,0.18000000000000005,cs,0.75
30066,9,ASL,child,1,35,1.233,ASL,1.23,response,1,0.18000000000000005,cs,0.75
30085,16,ASL,child,1,19,1.233,ASL,1.23,response,1,0.18000000000000005,cs,0.75
30010,36,ASL,child,1,44,1.267,ASL,1.27,response,1,0.18000000000000005,cs,0.75
30026,2,ASL,child,1,36,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30026,27,ASL,child,1,36,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30029,3,ASL,child,1,35,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30037,8,ASL,child,0,21,1.267,ASL,1.27,response,1,0.18000000000000005,cs,0.75
30017,5,ASL,child,1,35,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30051,2,ASL,child,1,25,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30066,15,ASL,child,1,35,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30086,7,ASL,child,1,20,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30087,8,ASL,child,0,25,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30090,2,ASL,child,1,33,1.267,ASL,1.27,response,1,0.19000000000000006,cs,0.76
30010,17,ASL,child,1,44,1.3,ASL,1.3,response,1,0.19000000000000006,cs,0.76
30014,36,ASL,child,1,33,1.3,ASL,1.3,response,1,0.19000000000000006,cs,0.76
30015,3,ASL,child,0,21,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30018,4,ASL,child,1,18,1.3,ASL,1.3,response,1,0.19000000000000006,cs,0.76
30029,27,ASL,child,0,35,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30029,31,ASL,child,1,35,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30046,14,ASL,child,0,22,1.3,ASL,1.3,response,1,0.17000000000000004,cs,0.74
30048,29,ASL,child,1,19,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30048,36,ASL,child,1,19,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30017,7,ASL,child,1,35,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30025,25,ASL,child,1,26,1.3,ASL,1.3,response,1,0.18000000000000005,cs,0.75
30066,4,ASL,child,1,35,1.3,ASL,1.3,response,1,0.19000000000000006,cs,0.76
30088,15,ASL,child,1,22,1.3,ASL,1.3,response,1,0.19000000000000006,cs,0.76
30010,4,ASL,child,1,44,1.333,ASL,1.33,response,1,0.19000000000000006,cs,0.76
30014,23,ASL,child,1,33,1.333,ASL,1.33,response,1,0.19000000000000006,cs,0.76
30019,8,ASL,child,1,29,1.333,ASL,1.33,response,1,0.20000000000000007,cs,0.77
30026,4,ASL,child,1,36,1.333,ASL,1.33,response,1,0.20000000000000007,cs,0.77
30029,34,ASL,child,1,35,1.333,ASL,1.33,response,1,0.20000000000000007,cs,0.77
30046,2,ASL,child,1,22,1.333,ASL,1.33,response,1,0.20000000000000007,cs,0.77
30048,20,ASL,child,1,19,1.333,ASL,1.33,response,1,0.21000000000000008,cs,0.78
30017,16,ASL,child,1,35,1.333,ASL,1.33,response,1,0.21000000000000008,cs,0.78
